date,open,close,high,low,volume,symbol
20160718,100.001,100.001,100.002,100.001,6932,511970.SH
20160719,100.0,100.001,100.001,100.0,17300,511970.SH
20160720,100.0,100.0,100.002,100.0,14519,511970.SH
20160721,100.0,100.0,100.0,100.0,15000,511970.SH
20160722,100.0,100.001,100.001,99.999,37121,511970.SH
20160725,100.0,100.0,100.0,99.99,11005,511970.SH
20160726,100.0,100.0,100.0,99.995,30391,511970.SH
20160727,100.0,100.0,100.001,100.0,17103,511970.SH
20160728,100.0,100.0,100.001,100.0,19989,511970.SH
20160729,100.0,100.002,100.002,100.0,15772,511970.SH
20160801,99.999,100.0,100.001,99.999,13023,511970.SH
20160802,100.0,100.001,100.001,99.999,17102,511970.SH
20160803,100.0,100.0,100.001,100.0,29305,511970.SH
20160804,100.0,99.999,100.001,99.991,11710,511970.SH
20160805,100.0,100.003,100.003,100.0,33734,511970.SH
20160808,99.999,99.999,100.0,99.996,24138,511970.SH
20160809,100.0,100.0,100.001,99.996,5011,511970.SH
20160810,99.993,100.0,100.002,99.991,13505,511970.SH
20160811,100.0,99.999,100.001,99.999,15004,511970.SH
20160812,99.999,100.002,100.005,99.999,22225,511970.SH
20160815,99.998,99.997,100.0,99.996,24150,511970.SH
20160816,99.995,99.995,99.995,99.992,26125,511970.SH
20160817,99.999,99.996,99.999,99.996,24110,511970.SH
20160818,99.995,99.997,99.997,99.994,24001,511970.SH
20160819,100.0,100.0,100.004,99.999,25247,511970.SH
20160822,99.998,99.999,99.999,99.996,32193,511970.SH
20160823,99.998,99.992,99.998,99.992,39061,511970.SH
20160824,99.993,99.992,99.994,99.99,20064,511970.SH
20160825,99.991,99.994,99.994,99.981,34420,511970.SH
20160826,100.0,100.005,100.005,100.0,29152,511970.SH
20160829,99.995,99.997,99.998,99.994,28530,511970.SH
20160830,99.997,99.996,99.998,99.995,28211,511970.SH
20160831,99.996,99.997,99.998,99.995,23673,511970.SH
20160901,99.996,99.998,99.998,99.995,27374,511970.SH
20160902,100.0,100.003,100.005,100.0,23083,511970.SH
20160905,99.995,99.997,99.998,99.995,24692,511970.SH
20160906,99.997,99.998,99.998,99.996,25049,511970.SH
20160907,99.998,99.994,99.999,99.991,18702,511970.SH
20160908,99.996,99.998,99.998,99.993,15870,511970.SH
20160909,99.999,100.004,100.005,99.999,13153,511970.SH
20160912,99.999,100.0,100.003,99.999,21305,511970.SH
20160913,100.0,100.0,100.001,99.998,20355,511970.SH
