date,close,open,high,low,volume,symbol
20241225,1622.7075,1643.9595,1648.2863,1613.5234,3852539.0,931152.CSI
20241224,1634.0509,1619.3912,1634.8126,1619.3912,3550100.29,931152.CSI
20241223,1619.6945,1640.9362,1640.9362,1619.6868,4511480.88,931152.CSI
20241220,1642.1081,1642.0124,1653.175,1639.5819,3819128.78,931152.CSI
20241219,1643.1038,1634.8899,1647.1887,1627.6689,3863449.75,931152.CSI
20241218,1647.4871,1649.2091,1656.6116,1645.348,3501330.45,931152.CSI
20241217,1645.5972,1654.7096,1661.9654,1640.6179,4675922.95,931152.CSI
20241216,1656.5175,1672.1003,1676.1871,1650.9177,5607805.15,931152.CSI
20241213,1675.5493,1701.247,1701.247,1674.5257,9214213.93,931152.CSI
20241212,1709.7847,1703.9742,1711.6832,1693.7485,6745930.97,931152.CSI
20241211,1706.9006,1701.1693,1715.7986,1699.3684,5872006.91,931152.CSI
20241210,1705.4062,1759.7529,1760.4459,1702.1576,8960061.42,931152.CSI
20241209,1716.7562,1740.8282,1744.5987,1710.2826,8598746.16,931152.CSI
20241206,1707.7318,1662.9044,1717.0461,1662.9044,7688360.17,931152.CSI
20241205,1663.5495,1665.8121,1669.3649,1652.6258,3914281.31,931152.CSI
20241204,1668.6344,1692.9898,1692.9898,1661.6362,4976823.09,931152.CSI
20241203,1697.9733,1695.8554,1703.2248,1682.4858,5514124.72,931152.CSI
20241202,1699.1158,1682.8293,1705.4921,1674.8202,6799685.54,931152.CSI
20241129,1682.0904,1656.3185,1696.3644,1652.2608,6768402.66,931152.CSI
20241128,1651.4752,1667.0571,1679.1876,1648.7532,5164522.88,931152.CSI
20241127,1664.8708,1623.2745,1664.9835,1620.9199,6045787.47,931152.CSI
20241126,1625.038,1618.9165,1657.3772,1618.4299,4898447.47,931152.CSI
20241125,1621.685,1621.3987,1639.7354,1602.6524,5405914.2,931152.CSI
20241122,1621.1083,1691.5953,1691.8198,1621.1083,7389582.29,931152.CSI
20241121,1694.1113,1692.8905,1710.3011,1682.1236,6269940.98,931152.CSI
20241120,1697.3463,1639.2622,1707.3876,1638.9242,8856938.24,931152.CSI
20241119,1642.8977,1632.1064,1647.8798,1609.9187,5768787.18,931152.CSI
20241118,1626.008,1655.184,1664.6535,1618.3982,6925028.65,931152.CSI
20241115,1653.3663,1680.1919,1691.5745,1653.3663,6845597.75,931152.CSI
20241114,1686.3638,1735.9449,1736.6306,1684.627,7901498.61,931152.CSI
20241113,1738.9248,1746.6986,1766.009,1714.9048,9043852.5,931152.CSI
20241112,1758.8137,1744.8,1807.4463,1744.8,15064651.76,931152.CSI
20241111,1743.104,1705.138,1744.6152,1694.024,10214460.09,931152.CSI
20241108,1717.8093,1751.4894,1756.9405,1712.5817,10481174.02,931152.CSI
20241107,1733.3331,1674.3751,1733.3331,1672.8749,10435760.22,931152.CSI
20241106,1691.2422,1690.2259,1717.9569,1676.9858,10358953.83,931152.CSI
20241105,1690.1511,1652.7225,1692.2801,1638.2323,10012385.87,931152.CSI
20241104,1654.1225,1637.7979,1664.4957,1637.7979,7049113.28,931152.CSI
20241101,1631.19,1628.1235,1655.3728,1621.3667,8699671.26,931152.CSI
20241031,1631.4047,1637.9949,1653.1181,1623.4191,8408502.86,931152.CSI
20241030,1641.2804,1662.6213,1681.1713,1628.0373,8388461.45,931152.CSI
20241029,1669.176,1721.004,1725.1605,1666.7842,10377012.77,931152.CSI
20241028,1705.7313,1678.1937,1708.1639,1670.3588,10603563.1,931152.CSI
20241025,1683.5042,1650.7342,1692.6959,1637.9603,11858466.63,931152.CSI
