date,open,close,high,low,volume,symbol
20210119,0.621,0.645,0.689,0.621,805,161030.SZ
20210120,0.645,0.641,0.645,0.609,745,161030.SZ
20210121,0.624,0.637,0.641,0.624,278,161030.SZ
20210122,0.644,0.631,0.644,0.612,1018,161030.SZ
20210125,0.614,0.62,0.63,0.614,835,161030.SZ
20210126,0.614,0.614,0.627,0.613,217,161030.SZ
20210127,0.614,0.66,0.661,0.614,3870,161030.SZ
20210128,0.66,0.673,0.714,0.652,4414,161030.SZ
20210129,0.674,0.652,0.674,0.646,3041,161030.SZ
20210201,0.651,0.627,0.651,0.625,1151,161030.SZ
20210202,0.616,0.627,0.636,0.616,2198,161030.SZ
20210203,0.627,0.62,0.629,0.62,2657,161030.SZ
20210204,0.62,0.608,0.626,0.596,1910,161030.SZ
20210205,0.608,0.598,0.608,0.594,1751,161030.SZ
20210208,0.588,0.592,0.592,0.58,2375,161030.SZ
20210209,0.581,0.596,0.599,0.581,1408,161030.SZ
20210210,0.599,0.604,0.605,0.596,751,161030.SZ
20210218,0.605,0.616,0.627,0.605,1484,161030.SZ
20210219,0.616,0.668,0.672,0.616,3664,161030.SZ
20210222,0.668,0.667,0.668,0.638,2928,161030.SZ
20210223,0.637,0.64,0.654,0.635,1445,161030.SZ
20210224,0.602,0.638,0.663,0.602,1646,161030.SZ
20210225,0.618,0.626,0.633,0.618,1577,161030.SZ
20210226,0.606,0.625,0.641,0.606,1570,161030.SZ
20210301,0.625,0.647,0.665,0.623,3218,161030.SZ
20210302,0.64,0.641,0.653,0.633,4044,161030.SZ
20210303,0.633,0.643,0.645,0.632,2400,161030.SZ
20210304,0.643,0.705,0.708,0.633,12996,161030.SZ
20210305,0.635,0.7,0.703,0.635,9332,161030.SZ
20210308,0.645,0.646,0.666,0.645,16211,161030.SZ
20210309,0.646,0.639,0.647,0.615,13204,161030.SZ
20210310,0.654,0.613,0.654,0.613,10962,161030.SZ
20210311,0.617,0.628,0.629,0.608,5266,161030.SZ
20210312,0.628,0.62,0.628,0.614,2765,161030.SZ
20210315,0.609,0.608,0.615,0.602,3406,161030.SZ
20210316,0.597,0.616,0.617,0.597,9453,161030.SZ
20210317,0.616,0.616,0.62,0.607,2476,161030.SZ
20210318,0.608,0.616,0.623,0.608,2391,161030.SZ
20210319,0.613,0.611,0.615,0.61,1861,161030.SZ
20210322,0.611,0.612,0.617,0.61,2323,161030.SZ
20210323,0.61,0.614,0.618,0.608,1620,161030.SZ
20210324,0.609,0.62,0.62,0.609,2603,161030.SZ
20210325,0.62,0.622,0.627,0.615,2796,161030.SZ
20210326,0.622,0.625,0.627,0.618,1072,161030.SZ
20210329,0.626,0.622,0.627,0.621,2453,161030.SZ
20210330,0.617,0.618,0.625,0.617,1032,161030.SZ
20210331,0.618,0.62,0.627,0.609,1754,161030.SZ
20210401,0.62,0.617,0.621,0.615,1193,161030.SZ
20210402,0.617,0.625,0.626,0.617,4868,161030.SZ
20210406,0.627,0.634,0.634,0.627,2196,161030.SZ
20210407,0.643,0.633,0.643,0.627,1935,161030.SZ
20210408,0.633,0.631,0.636,0.627,1406,161030.SZ
20210409,0.629,0.635,0.635,0.629,473,161030.SZ
20210412,0.635,0.617,0.635,0.617,1657,161030.SZ
20210413,0.618,0.614,0.621,0.614,1427,161030.SZ
20210414,0.615,0.622,0.622,0.615,1797,161030.SZ
20210415,0.616,0.618,0.62,0.616,2634,161030.SZ
20210416,0.618,0.626,0.626,0.618,995,161030.SZ
20210419,0.625,0.631,0.632,0.625,2613,161030.SZ
20210420,0.627,0.631,0.64,0.627,3538,161030.SZ
20210421,0.627,0.631,0.631,0.627,1228,161030.SZ
20210422,0.631,0.632,0.634,0.631,1799,161030.SZ
20210423,0.632,0.635,0.636,0.631,996,161030.SZ
20210426,0.629,0.634,0.638,0.629,1254,161030.SZ
