date,open,high,low,close,volume,symbol
20231027,5762.2,5927.4,5748.2,5907.0,50082,IM0
20231030,5902.0,6003.0,5896.8,5975.0,38967,IM0
20231031,5975.0,5989.6,5914.2,5945.0,35985,IM0
20231101,5950.0,5965.0,5912.8,5936.2,31788,IM0
20231102,5945.6,5969.6,5873.2,5877.4,32331,IM0
20231103,5888.0,5995.4,5888.0,5958.0,44539,IM0
20231106,6000.2,6099.8,6000.0,6085.8,39128,IM0
20231107,6085.6,6128.0,6057.6,6098.0,32102,IM0
20231108,6097.0,6138.8,6072.4,6110.6,38629,IM0
20231109,6102.0,6146.6,6055.8,6072.2,38845,IM0
20231110,6050.4,6079.4,6025.2,6066.0,35815,IM0
20231113,6088.4,6125.0,6062.4,6124.0,35749,IM0
20231114,6124.0,6179.2,6111.4,6165.4,37346,IM0
20231115,6210.0,6228.4,6171.0,6199.2,30794,IM0
20231116,6135.0,6145.8,6082.8,6088.8,43848,IM0
20231117,6079.8,6155.0,6071.8,6153.2,48384,IM0
20231120,6165.4,6218.0,6115.8,6213.8,51325,IM0
20231121,6225.0,6237.0,6151.2,6161.8,47498,IM0
20231122,6145.0,6195.0,6090.4,6093.0,46938,IM0
20231123,6090.2,6179.8,6067.2,6176.6,56528,IM0
20231124,6163.0,6165.6,6059.2,6081.0,51088,IM0
20231127,6074.2,6103.2,6034.4,6081.2,48025,IM0
20231128,6070.6,6114.2,6016.8,6097.2,49335,IM0
20231129,6093.8,6109.6,6053.0,6074.6,38673,IM0
20231130,6065.0,6074.8,5988.2,6036.0,51825,IM0
20231201,6036.0,6110.8,6010.6,6092.2,55283,IM0
20231204,6100.0,6109.8,6057.4,6058.6,44645,IM0
20231205,6050.2,6050.2,5945.2,5958.2,50053,IM0
20231206,5938.0,6047.0,5930.6,5997.8,52974,IM0
20231207,5985.0,6040.0,5946.0,6014.2,59078,IM0
20231208,6025.2,6065.0,5996.0,6000.8,51721,IM0
20231211,5973.0,6096.0,5935.2,6070.6,60774,IM0
20231212,6070.0,6086.0,6048.4,6079.0,45958,IM0
20231213,6062.2,6078.6,6013.4,6022.6,39656,IM0
20231214,6041.2,6082.0,5991.0,6000.0,35203,IM0
20231215,6010.0,6034.8,5952.2,5956.2,20199,IM0
20231218,5891.0,5906.4,5807.4,5831.6,41552,IM0
20231219,5826.0,5868.0,5800.4,5838.0,42896,IM0
20231220,5846.0,5860.8,5741.0,5745.0,41766,IM0
20231221,5721.6,5799.2,5665.2,5770.2,57907,IM0
20231222,5756.2,5797.6,5697.0,5722.8,56485,IM0
20231225,5725.2,5755.0,5682.4,5717.6,37888,IM0
20231226,5711.4,5711.4,5619.6,5636.6,41911,IM0
20231227,5654.6,5689.6,5616.0,5673.0,44291,IM0
20231228,5659.0,5818.8,5642.6,5803.4,59871,IM0
20231229,5799.0,5903.2,5798.6,5894.8,49489,IM0
20240102,5895.0,5902.0,5832.0,5833.6,34421,IM0
20240103,5818.0,5852.6,5766.0,5809.4,39674,IM0
20240104,5800.0,5802.2,5730.0,5765.2,43701,IM0
20240105,5751.0,5780.0,5645.2,5664.8,49324,IM0
20240108,5649.0,5653.6,5462.6,5480.2,63475,IM0
20240109,5504.8,5584.2,5471.0,5513.4,66881,IM0
20240110,5500.4,5567.4,5412.2,5484.6,60977,IM0
20240111,5485.2,5640.0,5472.4,5595.2,63401,IM0
20240112,5576.4,5637.6,5551.0,5551.0,46706,IM0
20240115,5528.0,5599.8,5498.0,5530.2,51572,IM0
20240116,5525.6,5547.4,5433.2,5513.0,59099,IM0
20240117,5500.2,5505.0,5330.0,5346.4,48961,IM0
20240118,5335.0,5376.0,5177.8,5344.6,51285,IM0
20240119,5248.0,5309.6,5205.2,5217.4,61749,IM0
20240122,5204.8,5220.2,4726.0,4830.4,93331,IM0
20240123,4830.2,5058.0,4773.0,4998.0,101009,IM0
20240124,5055.0,5111.0,4833.0,5090.8,112868,IM0
20240125,5055.4,5307.8,5038.0,5306.6,97699,IM0
20240126,5284.0,5316.8,5196.0,5216.8,74122,IM0
20240129,5248.0,5271.4,5058.0,5063.0,82003,IM0
20240130,5035.2,5099.4,4886.0,4907.2,83571,IM0
20240131,4889.0,4935.4,4706.4,4727.2,109118,IM0
20240201,4701.8,4858.2,4651.0,4699.2,115210,IM0
20240202,4726.2,4788.0,4339.0,4507.2,134558,IM0
20240205,4453.0,4458.6,4081.2,4176.6,161837,IM0
20240206,4146.0,4645.8,4129.0,4609.0,138116,IM0
20240207,4586.0,4841.2,4566.6,4793.0,173017,IM0
20240208,4846.2,5078.0,4846.2,4980.4,173190,IM0
20240219,5070.0,5122.6,4856.2,4954.6,132602,IM0
20240220,4922.2,5030.2,4872.4,4989.0,116169,IM0
20240221,4950.8,5215.0,4940.4,5001.4,152686,IM0
20240222,5031.0,5137.6,5016.2,5122.4,128355,IM0
20240223,5150.0,5218.0,5066.6,5217.0,125499,IM0
20240226,5217.0,5305.2,5163.2,5215.0,127431,IM0
20240227,5188.0,5391.8,5181.2,5386.0,130656,IM0
20240228,5400.0,5464.0,5100.0,5117.6,190365,IM0
20240229,5108.0,5341.2,5107.6,5333.8,166035,IM0
20240301,5335.0,5401.8,5287.6,5392.0,125193,IM0
20240304,5400.0,5418.6,5289.0,5383.4,115382,IM0
20240305,5348.0,5367.8,5281.2,5311.4,109655,IM0
20240306,5300.2,5418.0,5280.6,5345.0,115716,IM0
20240307,5358.2,5418.0,5268.0,5277.0,114576,IM0
20240308,5300.2,5381.0,5255.8,5348.0,103462,IM0
20240311,5330.0,5463.4,5319.8,5463.0,93763,IM0
20240312,5479.4,5526.0,5428.0,5488.2,103387,IM0
20240313,5494.8,5568.0,5465.0,5517.4,80318,IM0
20240314,5510.0,5545.0,5431.0,5487.0,64905,IM0
20240315,5473.6,5514.6,5457.0,5511.0,32350,IM0
20240318,5560.0,5642.8,5507.2,5639.6,81015,IM0
20240319,5620.0,5638.6,5569.2,5581.6,75764,IM0
20240320,5581.0,5650.8,5568.0,5629.0,81466,IM0
20240321,5652.8,5675.4,5595.4,5627.0,75688,IM0
20240322,5611.0,5630.2,5515.0,5558.8,95152,IM0
20240325,5553.4,5575.0,5420.2,5435.4,88462,IM0
20240326,5441.0,5468.8,5365.6,5401.0,98250,IM0
20240327,5390.0,5399.6,5215.6,5216.8,101351,IM0
20240328,5236.2,5411.8,5230.6,5349.6,120426,IM0
20240329,5353.0,5419.0,5301.2,5412.0,92418,IM0
20240401,5443.0,5557.2,5440.0,5541.6,77326,IM0
20240402,5531.0,5543.2,5462.4,5506.6,84121,IM0
20240403,5495.0,5504.2,5421.0,5475.0,77975,IM0
20240408,5460.0,5460.0,5341.6,5348.4,73630,IM0
20240409,5355.0,5438.8,5347.0,5431.6,74898,IM0
20240410,5418.0,5425.0,5285.4,5330.0,88954,IM0
20240411,5300.4,5427.0,5291.2,5353.8,91001,IM0
20240412,5364.4,5395.0,5295.2,5309.0,75999,IM0
20240415,5293.2,5343.2,5174.8,5262.8,106204,IM0
20240416,5240.2,5264.8,5038.2,5055.0,109380,IM0
20240417,5136.4,5294.0,5120.0,5289.2,89804,IM0
20240418,5267.0,5355.2,5221.2,5290.2,60839,IM0
20240419,5136.0,5192.4,5078.2,5118.8,62048,IM0
20240422,5155.4,5254.0,5115.2,5189.2,66495,IM0
20240423,5195.0,5228.2,5133.2,5151.8,60320,IM0
20240424,5178.2,5277.4,5145.8,5275.4,65511,IM0
20240425,5250.0,5337.0,5241.2,5279.2,59032,IM0
20240426,5218.0,5360.0,5218.0,5351.2,71576,IM0
20240429,5372.0,5528.6,5371.4,5510.2,73142,IM0
20240430,5510.2,5525.0,5432.4,5448.8,59732,IM0
20240506,5560.0,5597.2,5531.8,5548.6,57463,IM0
20240507,5545.0,5585.8,5533.0,5557.2,45224,IM0
20240508,5538.0,5538.0,5451.0,5461.2,50753,IM0
20240509,5478.8,5587.0,5471.8,5562.8,56400,IM0
20240510,5580.0,5596.0,5466.0,5503.6,67029,IM0
20240513,5451.0,5492.2,5389.6,5443.8,66036,IM0
20240514,5477.0,5528.0,5444.0,5470.0,59866,IM0
20240515,5460.0,5486.0,5408.2,5424.0,62134,IM0
20240516,5470.2,5485.4,5401.4,5415.0,79478,IM0
20240517,5427.8,5536.0,5408.0,5530.2,94821,IM0
20240520,5533.2,5587.4,5506.8,5539.2,76844,IM0
20240521,5520.0,5534.6,5445.0,5476.8,70134,IM0
20240522,5485.0,5504.2,5442.0,5479.6,65033,IM0
20240523,5457.0,5458.0,5325.2,5359.0,86122,IM0
20240524,5350.0,5386.4,5289.0,5291.2,77622,IM0
