date,close,open,high,low,volume,symbol
20241225,2107.3505,2138.2703,2145.6501,2097.0671,2148486.0,399441.SZ
20241224,2127.2154,2107.5312,2127.8077,2107.5312,1933402.0,399441.SZ
20241223,2107.2118,2135.8492,2138.3232,2106.3934,2312609.0,399441.SZ
20241220,2136.8672,2133.9428,2152.2716,2131.1333,2350316.0,399441.SZ
20241219,2136.827,2124.5548,2140.8538,2114.2116,2647543.0,399441.SZ
20241218,2143.7716,2143.9161,2153.6109,2139.6018,2254226.0,399441.SZ
20241217,2139.3262,2152.5231,2159.6198,2132.7716,2816250.0,399441.SZ
20241216,2154.6403,2174.3008,2180.261,2146.2149,3595956.0,399441.SZ
20241213,2181.2616,2225.9398,2225.9398,2179.0775,6174499.0,399441.SZ
20241212,2238.6445,2228.5729,2241.2333,2214.3513,4057090.0,399441.SZ
20241211,2232.4765,2226.6736,2251.4171,2224.8148,3436768.0,399441.SZ
20241210,2231.483,2301.4874,2304.4736,2226.455,5309453.0,399441.SZ
20241209,2228.3629,2268.4101,2277.3668,2222.5328,5525606.0,399441.SZ
20241206,2222.6584,2151.2091,2232.8928,2151.2091,5013187.0,399441.SZ
20241205,2151.3486,2155.944,2165.2821,2141.4832,2250693.0,399441.SZ
20241204,2160.5564,2193.8081,2193.8081,2152.7663,2925073.0,399441.SZ
20241203,2201.26,2194.506,2209.4276,2179.9904,3219049.0,399441.SZ
20241202,2199.5135,2172.0299,2206.165,2160.0907,3587555.0,399441.SZ
20241129,2174.6621,2142.0611,2196.0067,2138.2042,3389395.0,399441.SZ
20241128,2139.0283,2162.637,2171.3088,2136.4096,2476674.0,399441.SZ
20241127,2162.1699,2118.974,2162.3201,2107.745,2930667.0,399441.SZ
20241126,2122.2633,2128.0185,2163.2156,2121.3479,2514519.0,399441.SZ
20241125,2134.5708,2132.2383,2147.7972,2101.1311,2904077.0,399441.SZ
20241122,2132.1421,2225.2217,2225.2217,2132.1421,4254616.0,399441.SZ
20241121,2228.5213,2229.2247,2244.0203,2210.4186,3349774.0,399441.SZ
20241120,2237.6116,2194.709,2253.9601,2192.8658,4197889.0,399441.SZ
20241119,2201.0848,2176.9117,2201.0848,2148.4866,3526459.0,399441.SZ
20241118,2166.7294,2204.1413,2220.5265,2156.9045,4120964.0,399441.SZ
20241115,2200.4976,2249.6759,2264.4537,2200.4976,3976193.0,399441.SZ
20241114,2256.8316,2328.9661,2329.754,2254.6878,4316611.0,399441.SZ
20241113,2334.5782,2346.4332,2372.4282,2296.2038,5627432.0,399441.SZ
20241112,2364.7035,2347.1188,2434.815,2344.7128,9518476.0,399441.SZ
20241111,2342.9264,2277.3993,2343.4684,2268.0763,6510673.0,399441.SZ
20241108,2299.835,2358.0065,2365.974,2292.2018,6933498.0,399441.SZ
20241107,2327.5129,2226.9193,2327.5129,2225.3405,6820588.0,399441.SZ
20241106,2255.3953,2257.5376,2301.5638,2241.1157,6784588.0,399441.SZ
20241105,2258.2267,2192.7873,2262.2579,2172.3165,6716358.0,399441.SZ
20241104,2192.6208,2163.4408,2201.7443,2163.4408,3932776.0,399441.SZ
20241101,2158.3141,2167.7747,2195.4122,2148.6549,4821169.0,399441.SZ
20241031,2174.9393,2181.8519,2205.9214,2163.0217,4977763.0,399441.SZ
20241030,2192.8463,2213.3166,2236.366,2165.9769,5422436.0,399441.SZ
20241029,2224.2802,2310.2639,2313.5451,2221.6912,7277197.0,399441.SZ
20241028,2286.9757,2247.6848,2288.8391,2230.6272,7147720.0,399441.SZ
20241025,2255.4141,2188.739,2272.6324,2182.7837,7576503.0,399441.SZ
20241024,2203.7473,2208.6418,2244.4906,2200.4374,6271387.0,399441.SZ
20241023,2215.3728,2205.5405,2239.0547,2189.1006,5827814.0,399441.SZ
20241022,2204.2046,2180.1633,2218.3385,2169.8913,5233764.0,399441.SZ
20241021,2183.5858,2178.4461,2214.0841,2141.2968,6499372.0,399441.SZ
20241018,2172.056,2061.7213,2242.2766,2052.7943,7748655.0,399441.SZ
20241017,2066.1402,2100.2005,2120.3411,2065.3979,4371837.0,399441.SZ
20241016,2085.6567,2079.4789,2118.9571,2072.7875,4698132.0,399441.SZ
20241015,2119.4075,2179.4573,2194.1854,2119.0737,5300409.0,399441.SZ
20241014,2182.2523,2175.4301,2189.6967,2108.3272,6316940.0,399441.SZ
20241011,2171.4741,2291.8193,2293.5183,2143.8924,6847416.0,399441.SZ
20241010,2315.0742,2371.3444,2426.3816,2288.9464,8178636.0,399441.SZ
20241009,2354.6402,2493.8532,2545.0999,2351.0897,12441458.0,399441.SZ
20241008,2576.4719,2651.5823,2651.5823,2420.2618,16336466.0,399441.SZ
20240930,2320.3361,2189.7451,2324.7451,2150.6725,12574972.0,399441.SZ
20240927,2057.9532,1939.8294,2077.5297,1938.2368,7504830.0,399441.SZ
20240926,1899.7835,1805.0125,1899.7835,1799.9715,5048421.0,399441.SZ
20240925,1816.4215,1806.2333,1853.09,1806.2333,5432056.0,399441.SZ
20240924,1791.7364,1742.0518,1791.7364,1722.4327,4245723.0,399441.SZ
20240923,1730.6658,1760.7884,1769.9833,1729.5274,3073549.0,399441.SZ
20240920,1736.2318,1750.8986,1750.8986,1722.6796,2292227.0,399441.SZ
