date,close,open,high,low,volume,symbol
20241225,8751.3157,8746.7809,8796.5028,8714.7709,108724805.0,000010.SH
20241224,8732.3659,8632.9282,8737.8795,8622.3618,105329584.0,000010.SH
20241223,8629.5986,8606.503,8696.5598,8606.503,123118812.0,000010.SH
20241220,8603.6509,8617.487,8666.1702,8591.175,96356256.0,000010.SH
20241219,8637.6792,8569.3853,8658.6363,8540.0958,97788370.0,000010.SH
20241218,8637.3486,8607.8549,8665.3611,8607.8549,104253728.0,000010.SH
20241217,8575.4803,8560.1532,8644.5894,8560.1532,104319375.0,000010.SH
20241216,8570.0123,8590.6163,8612.3797,8548.524,119249332.0,000010.SH
20241213,8596.6144,8742.735,8743.1759,8592.3234,156718237.0,000010.SH
20241212,8800.5568,8714.8382,8806.5682,8700.9852,120977200.0,000010.SH
20241211,8716.938,8720.9348,8757.6115,8692.4131,115519498.0,000010.SH
20241210,8737.6093,8922.2977,8935.306,8724.0951,164117962.0,000010.SH
20241209,8676.5812,8682.4908,8741.2091,8639.4143,121431271.0,000010.SH
20241206,8684.0574,8595.3545,8734.4087,8594.821,129821475.0,000010.SH
20241205,8591.9022,8583.2715,8619.9264,8569.2356,96931527.0,000010.SH
20241204,8616.3195,8642.6766,8663.995,8588.6186,124413313.0,000010.SH
20241203,8645.5416,8610.2775,8666.5939,8573.1326,128169862.0,000010.SH
20241202,8611.8196,8543.7102,8628.8078,8526.7001,136166873.0,000010.SH
20241129,8551.8725,8477.7962,8655.1541,8475.7035,124915339.0,000010.SH
20241128,8475.2834,8521.8288,8540.3403,8455.559,103762049.0,000010.SH
20241127,8524.5408,8379.8204,8525.0908,8354.0073,117641386.0,000010.SH
20241126,8397.6024,8372.8537,8458.019,8367.4908,105351601.0,000010.SH
20241125,8394.733,8470.2432,8491.1161,8326.3755,130236326.0,000010.SH
20241122,8449.8748,8709.3508,8720.5757,8449.8748,150834447.0,000010.SH
20241121,8715.0988,8687.1252,8732.4036,8664.527,115925098.0,000010.SH
20241120,8693.153,8654.3177,8725.0377,8631.1138,126803562.0,000010.SH
20241119,8673.8865,8661.4329,8686.1147,8532.3294,174095010.0,000010.SH
20241118,8656.8117,8690.8744,8826.9674,8619.471,221861565.0,000010.SH
20241115,8656.4815,8758.9327,8808.4154,8656.4815,166763525.0,000010.SH
20241114,8781.6749,8871.8363,8924.9365,8770.985,158659424.0,000010.SH
20241113,8900.2685,8807.1039,8921.8094,8805.5538,159195946.0,000010.SH
20241112,8855.4607,8976.6741,9062.3481,8809.6621,185619669.0,000010.SH
20241111,8989.7607,8904.3304,8992.0649,8842.9323,179522933.0,000010.SH
20241108,8983.3189,9161.2755,9182.4052,8958.8844,216191833.0,000010.SH
20241107,9068.6609,8723.9337,9073.7679,8717.1313,222081577.0,000010.SH
20241106,8806.4911,8859.4024,8921.5962,8757.3432,215994619.0,000010.SH
20241105,8836.8116,8621.8162,8836.8116,8602.9836,197272845.0,000010.SH
20241104,8639.2315,8561.3101,8639.2315,8515.3075,150910543.0,000010.SH
20241101,8544.229,8503.455,8631.2067,8499.534,190591102.0,000010.SH
20241031,8517.2422,8519.3897,8578.0,8452.7475,163157410.0,000010.SH
20241030,8514.311,8556.1251,8602.7319,8467.6665,129729391.0,000010.SH
20241029,8589.6154,8661.2621,8721.8292,8582.5304,140918034.0,000010.SH
20241028,8646.7653,8617.611,8646.7653,8551.2849,141916217.0,000010.SH
20241025,8623.5201,8599.5384,8692.5483,8572.1573,138563441.0,000010.SH
20241024,8607.1266,8640.242,8653.844,8568.3526,120695257.0,000010.SH
20241023,8687.486,8646.6001,8763.1094,8621.138,158934144.0,000010.SH
20241022,8647.3478,8582.5699,8663.2427,8579.4873,133216552.0,000010.SH
20241021,8608.5077,8634.6472,8689.1665,8528.4098,182578466.0,000010.SH
20241018,8595.313,8332.2925,8735.3966,8276.6253,196855495.0,000010.SH
20241017,8341.4661,8484.2469,8546.7702,8341.3369,145207983.0,000010.SH
20241016,8434.9803,8356.7025,8529.2606,8355.7481,147942673.0,000010.SH
20241015,8452.5583,8629.844,8682.1578,8452.5583,159734163.0,000010.SH
20241014,8679.3182,8590.2714,8717.4619,8493.646,206233648.0,000010.SH
20241011,8524.3955,8669.0625,8712.2397,8444.837,181743432.0,000010.SH
20241010,8715.6905,8624.2126,8915.1107,8508.52,269480583.0,000010.SH
20241009,8563.7342,8987.3623,9033.2209,8533.3724,304749056.0,000010.SH
20241008,9119.2582,9600.5379,9600.5379,8863.1919,387798197.0,000010.SH
20240930,8753.4502,8431.661,8810.2876,8318.0585,343967655.0,000010.SH
20240927,8135.5839,8032.9579,8135.5839,7938.5947,144926996.0,000010.SH
20240926,7878.2056,7560.0257,7878.2056,7545.927,159337749.0,000010.SH
20240925,7560.4394,7566.1439,7694.4798,7539.902,166160890.0,000010.SH
20240924,7454.6951,7215.1408,7454.8922,7174.0195,140105226.0,000010.SH
20240923,7141.6953,7113.9391,7176.3429,7109.734,67402723.0,000010.SH
20240920,7113.6012,7094.3757,7127.5682,7053.8117,85647914.0,000010.SH
20240919,7102.2588,7073.6268,7133.1858,7002.3327,85624944.0,000010.SH
20240918,7054.5111,7025.1802,7074.686,6998.344,58796625.0,000010.SH
20240913,7021.1623,7046.6382,7082.4279,7018.1351,62188035.0,000010.SH
20240912,7038.6445,7064.5665,7090.6763,7036.1345,62918752.0,000010.SH
20240911,7062.2147,7079.4123,7079.4123,7036.8054,73051827.0,000010.SH
20240910,7101.9488,7094.521,7116.4227,7051.4907,71365184.0,000010.SH
20240909,7092.2017,7149.1461,7161.5439,7069.2607,79019260.0,000010.SH
20240906,7186.9659,7238.7608,7277.2429,7186.4452,65397023.0,000010.SH
20240905,7226.3757,7215.9576,7243.2643,7200.4276,70032073.0,000010.SH
20240904,7211.3774,7226.8016,7254.7668,7204.5304,78123549.0,000010.SH
20240903,7268.9434,7273.8119,7286.8239,7251.4066,90205421.0,000010.SH
20240902,7276.4734,7365.6812,7365.6812,7275.7991,108150456.0,000010.SH
20240830,7402.7494,7327.9291,7461.387,7320.7881,136060632.0,000010.SH
20240829,7340.3898,7362.2884,7375.6682,7335.2316,94706180.0,000010.SH
20240828,7386.7529,7421.8776,7438.2387,7364.2177,67557227.0,000010.SH
20240827,7427.338,7441.6144,7449.295,7416.7037,69636591.0,000010.SH
20240826,7454.392,7471.8841,7486.713,7423.0877,69713042.0,000010.SH
20240823,7466.1775,7417.91,7484.8972,7417.507,65352525.0,000010.SH
20240822,7428.6645,7445.4236,7457.05,7413.2534,70320671.0,000010.SH
20240821,7443.0699,7447.1289,7468.2824,7405.9921,62521604.0,000010.SH
20240820,7464.7106,7525.7897,7527.1052,7436.7649,74649996.0,000010.SH
20240819,7513.7286,7474.3626,7546.6454,7472.7419,77710564.0,000010.SH
20240816,7475.3389,7461.7087,7495.1165,7450.8167,68961850.0,000010.SH
20240815,7462.2019,7358.3308,7490.343,7347.1959,71544604.0,000010.SH
20240814,7378.1422,7421.6865,7421.7347,7376.9222,54991528.0,000010.SH
20240813,7423.6704,7417.6809,7425.9532,7372.7471,57980483.0,000010.SH
20240812,7408.9521,7404.9198,7431.6316,7394.3949,54081700.0,000010.SH
20240809,7416.0295,7468.1644,7484.2988,7416.0295,61306949.0,000010.SH
20240808,7432.4808,7412.414,7479.3578,7389.7938,61319155.0,000010.SH
20240807,7429.5007,7415.5893,7476.8498,7399.3788,67709572.0,000010.SH
20240806,7424.1594,7487.0761,7503.5521,7367.4774,83535036.0,000010.SH
20240805,7439.7163,7482.5658,7569.0317,7439.7163,98269452.0,000010.SH
20240802,7525.0806,7544.6954,7593.8137,7518.0993,85522465.0,000010.SH
20240801,7598.7403,7632.8804,7646.7182,7598.7403,99106656.0,000010.SH
20240731,7631.9887,7482.8836,7640.4068,7478.3602,120162375.0,000010.SH
20240730,7487.9462,7509.2185,7509.2185,7451.7316,74093912.0,000010.SH
20240729,7528.193,7536.154,7566.4105,7511.9234,79608561.0,000010.SH
20240726,7543.7164,7546.4899,7572.0855,7504.4915,87018189.0,000010.SH
20240725,7555.1278,7589.5236,7601.4837,7521.512,94974550.0,000010.SH
20240724,7615.8296,7626.0034,7667.9724,7593.8709,87232092.0,000010.SH
20240723,7641.0976,7773.0885,7776.2605,7641.0976,92339128.0,000010.SH
20240722,7785.7196,7834.5347,7836.1271,7733.973,94951977.0,000010.SH
20240719,7839.6381,7756.8567,7854.5047,7729.4638,93352113.0,000010.SH
20240718,7804.1615,7731.6404,7809.5183,7708.5638,82430850.0,000010.SH
20240717,7762.3978,7751.6627,7786.5822,7736.9793,88013543.0,000010.SH
20240716,7754.9875,7701.1562,7759.9074,7690.9513,77605720.0,000010.SH
20240715,7722.8876,7675.1761,7731.8699,7672.2374,75708735.0,000010.SH
20240712,7698.8724,7676.0138,7709.448,7671.3014,87856189.0,000010.SH
20240711,7683.0131,7654.2451,7690.8711,7624.1165,91645238.0,000010.SH
20240710,7620.9682,7616.7894,7659.4398,7609.1138,86123157.0,000010.SH
20240709,7652.4721,7558.6946,7669.2901,7526.4235,87706118.0,000010.SH
20240708,7570.5973,7599.1758,7624.5827,7558.8814,80512282.0,000010.SH
20240705,7623.414,7654.3452,7670.0847,7554.0236,84126236.0,000010.SH
20240704,7659.6711,7703.9478,7737.4661,7657.1641,71751398.0,000010.SH
20240703,7693.3449,7705.0827,7717.7984,7673.5886,71686558.0,000010.SH
20240702,7704.602,7679.5869,7726.5663,7676.2151,82753801.0,000010.SH
20240701,7693.2206,7643.6325,7697.6841,7626.1936,84486906.0,000010.SH
20240628,7645.078,7593.0461,7687.0751,7592.6438,93862740.0,000010.SH
20240627,7610.0162,7631.1093,7639.8905,7594.6502,78614810.0,000010.SH
