date,close,open,high,low,volume,symbol
20241225,7928.4502,8003.5504,8024.3488,7890.0461,7621945.0,000933.SH
20241224,7964.2885,7886.0893,7968.5676,7886.0893,7528198.0,000933.SH
20241223,7888.1846,7963.0615,7971.5675,7886.2137,8927689.0,000933.SH
20241220,7963.0476,7960.9218,8031.2146,7951.7708,7979022.0,000933.SH
20241219,7965.2494,7919.1446,7978.1168,7896.8153,8158223.0,000933.SH
20241218,7975.7946,7978.0461,8006.6941,7966.3413,7160429.0,000933.SH
20241217,7961.498,7996.4611,8039.7824,7947.6337,9303353.0,000933.SH
20241216,8006.2812,8090.7996,8104.8462,7981.192,12078684.0,000933.SH
20241213,8098.7089,8249.6553,8249.6553,8098.4944,15955115.0,000933.SH
20241212,8289.3383,8218.7053,8295.7858,8188.4387,12896954.0,000933.SH
20241211,8227.9136,8169.9436,8239.175,8169.9436,10547727.0,000933.SH
20241210,8193.0922,8426.9666,8439.1822,8175.4292,15802628.0,000933.SH
20241209,8192.3923,8291.1517,8305.3603,8164.2417,11994009.0,000933.SH
20241206,8197.3775,8030.8185,8241.7584,8030.8185,12343177.0,000933.SH
20241205,8022.5461,8043.1384,8055.508,7984.1433,7214717.0,000933.SH
20241204,8059.3774,8139.4822,8139.4822,8030.4236,9198837.0,000933.SH
20241203,8161.2008,8179.5404,8184.3708,8115.9506,9611770.0,000933.SH
20241202,8192.0465,8117.1781,8219.4271,8085.1759,11830150.0,000933.SH
20241129,8116.1671,8006.5885,8191.2884,8001.1723,11595058.0,000933.SH
20241128,7995.8533,8077.2425,8091.7275,7976.4799,8859330.0,000933.SH
20241127,8077.6812,7913.2037,8079.694,7889.0764,9554215.0,000933.SH
20241126,7935.8309,7913.088,8050.9994,7911.5963,8190623.0,000933.SH
20241125,7922.8622,7957.7067,8024.9442,7846.1863,10119393.0,000933.SH
20241122,7954.6836,8274.2806,8274.5185,7954.6836,13032604.0,000933.SH
20241121,8285.9633,8304.9641,8339.4327,8232.7736,10485852.0,000933.SH
20241120,8330.0497,8121.8413,8373.691,8118.1129,14250568.0,000933.SH
20241119,8148.0028,8083.8558,8148.3664,7985.6119,11234457.0,000933.SH
20241118,8061.3517,8166.4913,8228.8743,8023.82,13274328.0,000933.SH
20241115,8149.774,8281.935,8322.6213,8149.774,12342913.0,000933.SH
20241114,8308.5778,8510.3345,8512.8161,8299.8933,14247557.0,000933.SH
20241113,8528.8593,8550.8679,8665.8586,8449.1261,17766139.0,000933.SH
20241112,8601.4876,8522.2758,8816.5116,8522.2758,27255242.0,000933.SH
20241111,8512.5961,8378.1225,8514.9155,8313.6937,18013836.0,000933.SH
20241108,8455.2615,8587.9952,8619.9299,8416.1064,20479565.0,000933.SH
20241107,8502.5076,8165.5949,8502.7134,8152.621,21781838.0,000933.SH
20241106,8236.3757,8253.0069,8373.7424,8189.6874,19857564.0,000933.SH
20241105,8253.449,8067.0296,8266.4178,8011.4709,20362652.0,000933.SH
20241104,8084.4404,8016.455,8087.276,8002.9016,13694290.0,000933.SH
20241101,7998.6151,7973.1,8106.4742,7951.5827,16611413.0,000933.SH
20241031,7986.8471,8004.9858,8078.5118,7948.4626,15801747.0,000933.SH
20241030,8027.5452,8064.0061,8174.7411,7963.1833,14238839.0,000933.SH
20241029,8123.8774,8332.5228,8349.0888,8110.6631,17569762.0,000933.SH
20241028,8284.0848,8184.1616,8288.3801,8129.7694,17005512.0,000933.SH
20241025,8200.1067,8069.2168,8250.4886,8009.5854,17744389.0,000933.SH
20241024,8094.5617,8169.546,8210.8915,8078.5972,14680863.0,000933.SH
20241023,8195.9325,8197.3216,8256.9148,8124.9248,15227678.0,000933.SH
20241022,8190.1,8092.2572,8234.869,8077.1113,14809066.0,000933.SH
20241021,8111.2226,8078.4533,8217.3798,7955.8796,17907644.0,000933.SH
20241018,8056.4358,7749.0956,8270.2534,7713.2058,21259781.0,000933.SH
20241017,7768.4011,7887.2336,7949.8976,7768.4011,12960016.0,000933.SH
20241016,7841.0294,7840.9682,7957.1687,7799.7624,12139270.0,000933.SH
20241015,7960.49,8175.5081,8230.2993,7960.0727,14218911.0,000933.SH
20241014,8182.1273,8153.1254,8211.3152,7960.6637,17129308.0,000933.SH
20241011,8119.6429,8473.537,8473.537,8028.5975,18426755.0,000933.SH
20241010,8519.2096,8584.4409,8830.5807,8405.7071,23556180.0,000933.SH
20241009,8532.1106,9073.0239,9164.9597,8529.2709,35150974.0,000933.SH
20241008,9304.5268,9708.9608,9708.9608,8852.9149,44646018.0,000933.SH
20240930,8583.0549,8157.0562,8622.1901,8044.4746,35626670.0,000933.SH
20240927,7754.5353,7397.4157,7809.2132,7396.2813,21192394.0,000933.SH
20240926,7249.7369,6915.199,7249.7369,6868.5115,17091801.0,000933.SH
20240925,6937.3113,6923.538,7063.9965,6923.538,15960062.0,000933.SH
20240924,6852.6448,6669.6628,6852.7605,6609.5234,13792452.0,000933.SH
20240923,6616.2346,6702.1327,6750.0332,6612.4952,7897837.0,000933.SH
20240920,6657.3822,6726.198,6726.198,6606.7146,8073603.0,000933.SH
20240919,6731.5832,6683.6875,6792.5829,6611.0631,9645316.0,000933.SH
20240918,6657.4337,6666.7716,6687.7794,6611.7503,6479607.0,000933.SH
20240913,6676.2957,6740.0648,6744.6591,6674.7445,7673311.0,000933.SH
20240912,6736.6615,6818.597,6870.8124,6736.2481,8133432.0,000933.SH
20240911,6821.1734,6762.588,6849.8611,6736.4975,6888148.0,000933.SH
20240910,6786.3357,6853.1248,6857.1925,6733.0291,8213094.0,000933.SH
20240909,6861.3482,6857.1254,6936.7263,6834.8128,8713893.0,000933.SH
20240906,6873.3809,6996.0279,7000.2323,6872.635,5457340.0,000933.SH
20240905,6989.6356,6927.9281,7022.2111,6927.9281,6698888.0,000933.SH
20240904,6921.3176,6891.6876,7003.0784,6881.3307,7561012.0,000933.SH
20240903,6908.566,6829.4067,6979.412,6817.4036,7958330.0,000933.SH
20240902,6841.3729,6957.6508,6960.9593,6840.8586,10389299.0,000933.SH
20240830,6977.4451,6919.678,7069.0955,6878.2471,11040559.0,000933.SH
20240829,6892.2683,6777.0063,6916.2234,6771.7604,7699645.0,000933.SH
20240828,6792.5064,6786.8886,6825.3822,6767.8651,6664948.0,000933.SH
20240827,6802.6567,6791.6532,6848.4057,6776.6116,7551437.0,000933.SH
20240826,6806.4107,6859.7722,6861.0992,6777.3057,8939251.0,000933.SH
20240823,6871.6999,6871.6965,6908.3502,6832.7513,5933592.0,000933.SH
20240822,6889.0575,6950.8144,6980.6538,6876.8018,7144931.0,000933.SH
20240821,6939.6077,6973.3806,7021.1523,6936.2397,5803629.0,000933.SH
20240820,6988.6501,7080.7042,7081.3701,6968.5637,6701842.0,000933.SH
20240819,7083.771,7144.0998,7211.7007,7077.4389,7248602.0,000933.SH
20240816,7146.9125,7125.3886,7156.9741,7069.9104,7069278.0,000933.SH
20240815,7143.6427,7093.3544,7215.5099,7083.8709,7430995.0,000933.SH
20240814,7101.7934,7207.7383,7207.7383,7083.0563,6508670.0,000933.SH
20240813,7214.5315,7266.2926,7269.616,7151.3158,8214459.0,000933.SH
20240812,7275.8922,7183.509,7333.9353,7172.6857,9445990.0,000933.SH
20240809,7187.1827,7316.7923,7356.0766,7187.1827,8316635.0,000933.SH
20240808,7306.2276,7268.6377,7376.2792,7265.7997,8961532.0,000933.SH
20240807,7275.5747,7308.4389,7325.3332,7238.1963,7419199.0,000933.SH
20240806,7323.6253,7278.4103,7365.4966,7252.2604,9676725.0,000933.SH
20240805,7237.6789,7232.226,7415.6621,7225.4509,12269453.0,000933.SH
20240802,7244.966,7167.7733,7373.4717,7160.1914,10877929.0,000933.SH
20240801,7189.5024,7264.0226,7313.9498,7163.9125,9650521.0,000933.SH
20240731,7259.4111,6923.414,7259.9416,6913.8743,13567624.0,000933.SH
20240730,6934.0391,6974.8396,7008.442,6900.6771,7459157.0,000933.SH
20240729,6963.6744,7081.7189,7081.7189,6961.2276,6400828.0,000933.SH
20240726,7079.4628,7076.374,7104.8364,7016.5666,6300645.0,000933.SH
20240725,7074.2018,7041.2371,7121.3505,7013.9527,6828233.0,000933.SH
20240724,7084.3411,7141.3441,7207.8188,7066.1651,7012573.0,000933.SH
20240723,7160.1516,7395.5167,7395.5167,7160.1516,8758487.0,000933.SH
20240722,7406.8849,7363.286,7452.4876,7324.6393,8113192.0,000933.SH
20240719,7368.5517,7308.4837,7390.1087,7286.0758,8108737.0,000933.SH
20240718,7329.9294,7239.3672,7337.1055,7217.0801,8926023.0,000933.SH
20240717,7265.6625,7116.5,7290.5705,7116.2107,9462665.0,000933.SH
20240716,7132.2446,7098.4834,7148.1504,7088.1151,6285581.0,000933.SH
20240715,7117.6285,7144.5133,7171.7773,7084.6989,6832979.0,000933.SH
20240712,7174.0418,7177.6008,7216.7435,7141.7114,8474707.0,000933.SH
20240711,7168.433,7089.6246,7201.6673,7039.2744,11987436.0,000933.SH
20240710,6996.1137,6971.9188,7067.6424,6956.3145,7457751.0,000933.SH
20240709,6993.5415,6969.0701,7023.4463,6874.8348,8741642.0,000933.SH
20240708,6980.243,7125.055,7125.4782,6962.3395,7961082.0,000933.SH
20240705,7152.8922,6961.5966,7169.5453,6934.243,9278438.0,000933.SH
20240704,6973.1488,7080.7992,7102.2237,6962.412,7532454.0,000933.SH
20240703,7084.0124,7132.9475,7163.2279,7073.5379,6975904.0,000933.SH
20240702,7142.8624,7215.7376,7227.6974,7126.6486,6693288.0,000933.SH
20240701,7221.2196,7177.2145,7246.4679,7109.234,7505675.0,000933.SH
20240628,7186.5525,7233.3406,7299.5433,7170.4887,8020300.0,000933.SH
20240627,7254.4754,7351.2203,7351.2203,7245.9273,6907556.0,000933.SH
20240626,7381.7916,7264.9632,7388.3959,7249.1504,7459103.0,000933.SH
20240625,7282.0127,7327.0412,7353.3811,7246.7802,7147480.0,000933.SH
20240624,7325.7125,7375.4397,7401.026,7314.1564,8222318.0,000933.SH
20240621,7415.6902,7405.3831,7456.2321,7362.9083,7314827.0,000933.SH
20240620,7422.5215,7528.32,7586.5565,7418.8601,8647426.0,000933.SH
20240619,7538.2274,7618.9334,7625.6321,7538.2274,6884292.0,000933.SH
20240618,7617.4898,7666.3193,7682.4842,7595.8966,7629124.0,000933.SH
20240617,7676.7356,7618.1075,7688.6462,7615.8861,7954190.0,000933.SH
20240614,7668.05,7701.3631,7703.5922,7581.6905,12560371.0,000933.SH
20240613,7721.3969,7813.4745,7813.4745,7703.8107,9387396.0,000933.SH
20240612,7804.5683,7818.2169,7881.5712,7772.1795,9151917.0,000933.SH
20240611,7826.8796,7750.472,7842.4853,7711.8462,7416127.0,000933.SH
20240607,7770.0361,7853.3048,7875.8645,7752.1294,7637467.0,000933.SH
20240606,7832.37,7912.1059,7934.9497,7819.1727,9503418.0,000933.SH
20240605,7904.5333,7905.1302,8001.7778,7895.6298,7802495.0,000933.SH
20240604,7912.5763,7762.878,7931.6349,7757.1658,8404677.0,000933.SH
20240603,7773.867,7787.4662,7848.4005,7731.15,9237413.0,000933.SH
20240531,7798.6412,7868.1392,7906.918,7798.6412,7362572.0,000933.SH
20240530,7826.0674,7840.7319,7898.3501,7797.5964,6310218.0,000933.SH
