date,open,close,high,low,volume,symbol
20240805,0.982,0.953,0.998,0.95,814167,159327.SZ
20240806,0.968,0.967,0.974,0.954,210174,159327.SZ
20240807,0.963,0.961,0.973,0.959,73586,159327.SZ
20240808,0.958,0.972,0.984,0.946,149748,159327.SZ
20240809,0.978,0.964,0.989,0.961,97978,159327.SZ
20240812,0.964,0.952,0.964,0.95,49074,159327.SZ
20240813,0.951,0.96,0.962,0.951,62174,159327.SZ
20240814,0.96,0.94,0.963,0.939,98862,159327.SZ
20240815,0.94,0.946,0.954,0.934,65092,159327.SZ
20240816,0.946,0.942,0.951,0.94,38315,159327.SZ
20240819,0.94,0.936,0.947,0.933,41542,159327.SZ
20240820,0.933,0.921,0.936,0.919,85593,159327.SZ
20240821,0.919,0.915,0.927,0.911,19712,159327.SZ
20240822,0.914,0.9,0.917,0.898,54883,159327.SZ
20240823,0.891,0.89,0.896,0.879,128181,159327.SZ
20240826,0.888,0.894,0.902,0.888,66463,159327.SZ
20240827,0.891,0.886,0.892,0.883,42774,159327.SZ
20240828,0.881,0.889,0.894,0.881,46506,159327.SZ
20240829,0.889,0.905,0.912,0.885,85146,159327.SZ
20240830,0.906,0.93,0.94,0.903,119464,159327.SZ
20240902,0.93,0.895,0.93,0.895,44746,159327.SZ
20240903,0.895,0.902,0.908,0.895,22178,159327.SZ
20240904,0.902,0.897,0.906,0.889,28332,159327.SZ
20240905,0.902,0.901,0.903,0.894,36168,159327.SZ
20240906,0.902,0.879,0.902,0.878,34570,159327.SZ
20240909,0.888,0.874,0.888,0.873,23602,159327.SZ
20240910,0.878,0.885,0.89,0.868,44277,159327.SZ
20240911,0.884,0.885,0.888,0.88,25057,159327.SZ
20240912,0.89,0.88,0.895,0.878,44961,159327.SZ
20240913,0.875,0.856,0.881,0.856,161318,159327.SZ
20240918,0.857,0.863,0.87,0.855,56384,159327.SZ
20240919,0.86,0.862,0.874,0.85,56369,159327.SZ
20240920,0.86,0.852,0.864,0.846,39454,159327.SZ
20240923,0.851,0.838,0.856,0.836,32051,159327.SZ
20240924,0.838,0.872,0.874,0.833,99508,159327.SZ
20240925,0.872,0.87,0.896,0.869,69622,159327.SZ
20240926,0.873,0.906,0.907,0.864,81926,159327.SZ
20240927,0.915,0.966,0.969,0.915,175616,159327.SZ
20240930,0.99,1.063,1.063,0.99,566589,159327.SZ
20241008,1.169,1.169,1.169,1.169,38294,159327.SZ
20241009,1.286,1.286,1.286,1.17,464102,159327.SZ
20241010,1.295,1.206,1.3,1.183,351466,159327.SZ
20241011,1.206,1.126,1.206,1.114,201507,159327.SZ
20241014,1.126,1.155,1.164,1.094,190767,159327.SZ
20241015,1.155,1.141,1.189,1.14,145295,159327.SZ
20241016,1.133,1.122,1.14,1.11,88634,159327.SZ
20241017,1.123,1.119,1.149,1.118,93425,159327.SZ
20241018,1.12,1.231,1.231,1.115,349537,159327.SZ
20241021,1.242,1.242,1.321,1.232,363412,159327.SZ
20241022,1.242,1.231,1.266,1.18,210186,159327.SZ
20241023,1.227,1.222,1.244,1.206,123825,159327.SZ
20241024,1.222,1.223,1.239,1.211,75833,159327.SZ
20241025,1.218,1.243,1.259,1.218,75978,159327.SZ
20241028,1.243,1.229,1.243,1.223,54802,159327.SZ
20241029,1.231,1.222,1.255,1.22,67388,159327.SZ
20241030,1.222,1.217,1.229,1.205,59788,159327.SZ
20241031,1.217,1.264,1.278,1.202,125416,159327.SZ
20241101,1.262,1.226,1.273,1.224,83308,159327.SZ
20241104,1.209,1.262,1.273,1.209,124395,159327.SZ
20241105,1.262,1.299,1.31,1.25,122649,159327.SZ
20241106,1.306,1.304,1.338,1.283,124484,159327.SZ
20241107,1.304,1.339,1.34,1.273,108904,159327.SZ
20241108,1.346,1.399,1.44,1.346,196894,159327.SZ
20241111,1.417,1.498,1.525,1.4,405297,159327.SZ
20241112,1.5,1.467,1.522,1.443,297947,159327.SZ
20241113,1.462,1.468,1.487,1.438,209961,159327.SZ
20241114,1.475,1.405,1.475,1.4,157907,159327.SZ
20241115,1.395,1.333,1.417,1.328,175696,159327.SZ
20241118,1.341,1.312,1.351,1.301,220217,159327.SZ
20241119,1.311,1.358,1.359,1.3,196526,159327.SZ
20241120,1.356,1.354,1.36,1.328,157632,159327.SZ
20241121,1.353,1.357,1.37,1.341,165517,159327.SZ
20241122,1.358,1.305,1.377,1.304,101530,159327.SZ
20241125,1.306,1.315,1.336,1.284,188859,159327.SZ
20241126,1.315,1.293,1.316,1.281,98526,159327.SZ
20241127,1.288,1.323,1.323,1.252,117343,159327.SZ
20241128,1.317,1.311,1.337,1.31,107496,159327.SZ
20241129,1.317,1.339,1.355,1.29,94500,159327.SZ
20241202,1.339,1.344,1.35,1.322,94374,159327.SZ
20241203,1.359,1.327,1.378,1.317,134713,159327.SZ
20241204,1.355,1.311,1.357,1.306,159609,159327.SZ
20241205,1.302,1.303,1.309,1.294,109815,159327.SZ
20241206,1.303,1.318,1.328,1.288,156480,159327.SZ
20241209,1.318,1.295,1.318,1.286,89740,159327.SZ
20241210,1.342,1.308,1.357,1.302,158395,159327.SZ
20241211,1.295,1.296,1.32,1.292,120251,159327.SZ
20241212,1.296,1.297,1.305,1.284,97386,159327.SZ
20241213,1.287,1.269,1.296,1.268,101426,159327.SZ
20241216,1.269,1.229,1.269,1.226,94025,159327.SZ
20241217,1.23,1.224,1.237,1.222,68223,159327.SZ
