date,close,open,high,low,volume,symbol
20241225,21374.0609,21474.2885,21474.2885,21284.9674,4719414.0,000815.SH
20241224,21474.6829,21225.8,21479.3684,21207.2768,5253856.98,000815.SH
20241223,21255.7475,21351.1902,21515.3501,21246.6078,5865422.21,000815.SH
20241220,21391.1055,21399.8043,21558.6262,21333.9899,5282085.13,000815.SH
20241219,21432.848,21571.9949,21577.1582,21352.2849,5762921.93,000815.SH
20241218,21717.665,21750.8339,21843.4193,21648.7933,5336674.51,000815.SH
20241217,21730.1047,21636.8598,21908.0194,21535.1503,6763256.79,000815.SH
20241216,21668.1647,21985.5928,22026.209,21593.7127,8871454.17,000815.SH
20241213,21978.5969,22445.0169,22447.719,21978.5969,11919615.25,000815.SH
20241212,22638.6631,22110.3005,22661.5322,22033.4042,13537966.83,000815.SH
20241211,22151.9655,21830.6323,22303.4454,21830.6323,10090047.33,000815.SH
20241210,21928.9718,22362.2693,22544.9526,21883.6924,11030730.27,000815.SH
20241209,21488.3531,21552.0738,21680.0869,21386.9313,5168909.51,000815.SH
20241206,21560.5593,21360.265,21715.8589,21354.7467,5055873.22,000815.SH
20241205,21370.6274,21357.9179,21432.536,21263.2607,4265769.43,000815.SH
20241204,21474.146,21595.7708,21612.848,21393.9609,5159305.07,000815.SH
20241203,21650.2082,21643.3246,21686.6248,21478.5651,5110586.84,000815.SH
20241202,21654.1923,21488.9713,21715.2203,21382.6985,6451951.61,000815.SH
20241129,21495.8732,21238.0456,21834.2348,21238.0456,7161304.39,000815.SH
20241128,21178.2199,21350.3839,21421.8331,21133.6236,4268032.88,000815.SH
20241127,21404.9838,21067.5837,21489.1174,20923.2782,5343490.35,000815.SH
20241126,21112.3674,20919.4179,21314.4988,20855.2793,4549910.5,000815.SH
20241125,20959.1645,21060.5481,21292.8729,20815.2367,5056945.06,000815.SH
20241122,21009.6847,21704.9918,21762.5165,21006.7351,6349550.67,000815.SH
20241121,21732.87,21690.832,21824.4565,21580.3574,4640295.53,000815.SH
20241120,21751.8325,21627.067,21835.2065,21490.1411,5023346.87,000815.SH
20241119,21649.1649,21729.5881,21868.9627,21216.2166,5317272.07,000815.SH
20241118,21681.1595,21979.0865,22135.1097,21593.799,6080026.4,000815.SH
20241115,21975.8859,22150.0548,22420.6223,21967.7801,5782067.16,000815.SH
20241114,22197.9516,22350.8636,22597.815,22168.2647,6078942.81,000815.SH
20241113,22472.4498,22291.3919,22545.7779,22256.5998,6354052.86,000815.SH
20241112,22465.7793,22587.2492,23055.3762,22343.2558,9692944.14,000815.SH
20241111,22617.8524,22376.3847,22620.8086,22079.347,9244056.3,000815.SH
20241108,22772.9035,23460.1016,23497.1203,22654.4007,13160152.69,000815.SH
20241107,23208.2429,21633.1863,23215.02,21632.3717,14383022.04,000815.SH
20241106,21746.8811,21840.8787,21944.8803,21529.6218,8707336.17,000815.SH
20241105,21856.0903,21307.4641,21867.5909,21194.1259,9186421.76,000815.SH
20241104,21411.8561,21184.2241,21417.8822,21020.9738,7941931.45,000815.SH
20241101,21109.6451,20809.9201,21325.0534,20809.9201,8524704.02,000815.SH
20241031,20894.721,20835.7953,21099.9638,20739.82,8181403.41,000815.SH
20241030,20858.0865,20971.5372,21200.7936,20715.3042,6288659.78,000815.SH
20241029,21132.6432,21554.0872,21856.3516,21109.3443,9359951.55,000815.SH
20241028,21613.9764,21251.8071,21613.9764,20949.9737,9990383.48,000815.SH
20241025,21164.8613,20918.5925,21359.2605,20918.5925,7657108.6,000815.SH
20241024,20965.3369,21146.3429,21280.9813,20933.7108,5797153.85,000815.SH
20241023,21300.2429,21037.3424,21510.5942,20872.4648,7842923.0,000815.SH
20241022,21019.0821,20694.9858,21101.3275,20670.4129,7191336.79,000815.SH
20241021,20720.2148,20740.3867,20886.258,20430.3091,7548130.15,000815.SH
20241018,20715.4754,20025.7634,21095.7331,19908.6527,8746035.57,000815.SH
20241017,20098.5172,20649.6231,20678.7581,20090.0274,5382732.55,000815.SH
20241016,20527.4848,20564.2658,20842.6426,20377.6869,5760211.71,000815.SH
20241015,20817.5561,21502.6802,21521.9006,20817.5561,6470050.61,000815.SH
20241014,21545.358,21463.8274,21661.5683,20931.5734,7991049.29,000815.SH
20241011,21393.6658,21763.7583,21974.9385,21160.6176,7682863.22,000815.SH
20241010,21946.5445,21559.0744,22483.2443,21395.5562,11282290.39,000815.SH
20241009,21514.8427,22988.5211,22988.5211,21474.9868,15605771.54,000815.SH
20241008,23521.7396,25322.492,25322.492,22747.2255,22751471.49,000815.SH
20240930,23022.0098,22345.805,23112.3852,21873.2562,18194380.4,000815.SH
20240927,21180.4328,20542.1732,21180.4328,20415.8386,11856957.25,000815.SH
20240926,19648.1976,18096.5583,19651.6647,18068.485,11570707.51,000815.SH
20240925,18069.4505,18249.9932,18547.9243,18047.8265,8423584.85,000815.SH
20240924,17942.5131,17208.332,17943.965,16976.3427,7971393.39,000815.SH
20240923,16920.1416,16888.5303,17212.6479,16860.9345,3241105.4,000815.SH
20240920,16864.9725,16822.5095,16908.7183,16701.9475,3534830.23,000815.SH
20240919,16881.2599,16537.251,17161.967,16404.6311,5683905.7,000815.SH
20240918,16502.1838,16602.137,16688.0197,16401.3736,3226378.87,000815.SH
20240913,16655.8121,16966.0897,16966.8795,16655.7042,3463049.8,000815.SH
20240912,17000.9368,17350.5126,17402.1883,17000.2507,3122584.72,000815.SH
20240911,17366.6951,17274.0742,17444.0048,17175.9176,2773657.6,000815.SH
20240910,17341.1188,17295.6574,17491.5373,17234.5561,2980350.96,000815.SH
20240909,17310.2977,17438.5155,17537.1062,17250.1994,2993049.25,000815.SH
20240906,17544.3671,17798.6436,17798.6436,17544.3671,2587738.86,000815.SH
20240905,17804.6194,17676.334,17829.7064,17660.649,2880476.91,000815.SH
20240904,17687.257,17781.4973,17944.5183,17684.2394,2897958.19,000815.SH
20240903,17843.1509,17659.3868,17967.2855,17620.1719,4221625.18,000815.SH
20240902,17624.4391,18102.3463,18102.3463,17624.4391,5631275.91,000815.SH
20240830,18265.481,17656.0082,18498.4077,17542.9298,7243340.97,000815.SH
20240829,17800.1401,17379.2936,17857.1509,17372.7817,4383199.35,000815.SH
20240828,17424.8402,17661.3962,17662.8871,17240.171,3787826.25,000815.SH
20240827,17790.1773,17812.3657,17886.8606,17645.7516,2930752.27,000815.SH
20240826,17865.0816,18064.6867,18119.4422,17806.4198,3031222.99,000815.SH
20240823,18058.7345,17965.3424,18166.572,17956.1569,2719179.25,000815.SH
20240822,18056.5961,18305.8847,18336.9134,17971.3403,3610596.42,000815.SH
20240821,18304.6293,18357.2446,18436.5491,18299.546,2487598.81,000815.SH
20240820,18402.4833,18597.2329,18602.5596,18363.1271,3224019.59,000815.SH
20240819,18587.7849,18660.9783,18995.6655,18579.211,3153067.19,000815.SH
20240816,18667.1759,18712.947,18754.8405,18578.9983,2806784.33,000815.SH
20240815,18748.9864,18583.8956,18919.047,18579.1246,3287114.83,000815.SH
20240814,18650.9026,18864.7357,18866.6019,18595.1028,2707665.57,000815.SH
20240813,18874.4431,19084.277,19094.6919,18779.124,3130368.7,000815.SH
20240812,19086.2257,19042.4413,19187.4415,19007.1086,2829260.16,000815.SH
20240809,19127.1439,19376.6448,19463.8232,19127.1439,3832675.84,000815.SH
20240808,19241.3537,18886.3361,19448.6715,18842.5351,5409515.49,000815.SH
