date,close,open,high,low,volume,symbol
20241225,6473.3759,6521.1725,6521.8205,6447.5461,29814393.0,399005.SZ
20241224,6517.4515,6431.2699,6518.3596,6431.2699,32794261.0,399005.SZ
20241223,6424.9419,6500.5737,6531.4431,6420.8887,37434242.0,399005.SZ
20241220,6502.2582,6490.4528,6556.9489,6483.7027,35499551.0,399005.SZ
20241219,6503.3766,6383.5238,6515.1273,6360.023,34681246.0,399005.SZ
20241218,6447.0598,6432.1183,6471.3115,6422.347,31247503.0,399005.SZ
20241217,6413.6094,6401.8946,6491.0985,6401.8946,35589426.0,399005.SZ
20241216,6414.1087,6511.7763,6525.3138,6391.4217,41028542.0,399005.SZ
20241213,6520.1006,6607.2586,6617.8814,6519.2992,57886362.0,399005.SZ
20241212,6652.8065,6589.4715,6652.8065,6565.8037,51405521.0,399005.SZ
20241211,6589.6995,6574.8142,6624.9311,6561.5361,45819439.0,399005.SZ
20241210,6595.4149,6748.7254,6760.2412,6582.2321,67366444.0,399005.SZ
20241209,6543.9553,6565.0795,6606.3498,6508.8408,54870815.0,399005.SZ
20241206,6567.187,6488.4415,6600.6831,6479.5766,43128862.0,399005.SZ
20241205,6474.5108,6448.79,6497.9392,6435.2144,41083576.0,399005.SZ
20241204,6474.5429,6549.5783,6553.6861,6449.0223,39950334.0,399005.SZ
20241203,6555.6974,6601.5295,6601.5506,6509.0193,43349388.0,399005.SZ
20241202,6599.98,6512.559,6613.1648,6500.1064,53140838.0,399005.SZ
20241129,6513.0227,6407.986,6568.5604,6404.7889,47547183.0,399005.SZ
20241128,6422.0367,6506.4429,6513.4956,6410.7011,39921612.0,399005.SZ
20241127,6505.0133,6330.1417,6505.0133,6292.2401,43393036.0,399005.SZ
20241126,6358.6347,6389.891,6449.5432,6358.2317,36093356.0,399005.SZ
20241125,6410.1104,6437.784,6478.3779,6333.8754,50621736.0,399005.SZ
20241122,6422.1725,6625.1559,6659.8845,6421.9189,51161441.0,399005.SZ
20241121,6647.2099,6632.6535,6674.0862,6601.6248,45715547.0,399005.SZ
20241120,6646.8593,6585.908,6676.922,6570.5017,49279329.0,399005.SZ
20241119,6592.1795,6491.9036,6594.1778,6414.8879,48614711.0,399005.SZ
20241118,6488.779,6644.81,6665.0528,6451.8212,59148631.0,399005.SZ
20241115,6638.2966,6773.867,6817.4428,6638.2966,63586551.0,399005.SZ
20241114,6801.8469,6967.1883,6976.6512,6788.9775,64925721.0,399005.SZ
20241113,6981.215,6906.4147,6982.2902,6842.288,63719691.0,399005.SZ
20241112,6953.7591,7028.4271,7093.4057,6898.9852,82294352.0,399005.SZ
20241111,7017.6356,6836.2417,7017.6356,6822.3009,85352657.0,399005.SZ
20241108,6861.2233,6972.2808,6996.881,6844.8458,81205079.0,399005.SZ
20241107,6905.1734,6736.5032,6909.1146,6725.4872,83020672.0,399005.SZ
20241106,6821.0418,6836.0176,6894.8078,6768.0569,97364803.0,399005.SZ
20241105,6812.0758,6639.1388,6814.6279,6605.7575,75927659.0,399005.SZ
20241104,6649.5148,6540.8848,6649.5148,6540.8848,65251045.0,399005.SZ
20241101,6520.8918,6559.6043,6617.7316,6507.303,87667846.0,399005.SZ
20241031,6570.6282,6564.6065,6607.0623,6493.9998,73223349.0,399005.SZ
20241030,6567.3349,6533.3731,6607.7785,6507.7136,67776384.0,399005.SZ
20241029,6564.1542,6622.4445,6657.8661,6558.7534,66132299.0,399005.SZ
20241028,6604.8673,6568.2146,6604.8673,6496.3882,61230112.0,399005.SZ
20241025,6562.3563,6495.5985,6617.0766,6495.5985,58050442.0,399005.SZ
20241024,6478.6394,6543.5196,6543.5196,6455.7807,48338354.0,399005.SZ
20241023,6575.7886,6552.4482,6652.5094,6519.293,65155527.0,399005.SZ
20241022,6560.6684,6475.4825,6588.1101,6438.9736,68783752.0,399005.SZ
20241021,6485.3922,6455.3199,6581.7028,6395.5262,72367890.0,399005.SZ
20241018,6377.6062,6131.6182,6503.0255,6131.6182,72589147.0,399005.SZ
20241017,6136.6148,6203.3547,6263.968,6135.3962,50360078.0,399005.SZ
20241016,6166.5527,6140.0641,6253.9107,6118.3911,48198493.0,399005.SZ
20241015,6234.9658,6346.552,6435.465,6234.9658,55358756.0,399005.SZ
20241014,6358.3025,6208.2401,6379.7129,6163.8315,61315345.0,399005.SZ
20241011,6199.1437,6411.5202,6411.5202,6131.2218,56173580.0,399005.SZ
20241010,6449.6192,6485.0777,6624.6257,6355.4878,80041238.0,399005.SZ
20241009,6458.5921,6765.894,6820.4657,6400.8662,105396552.0,399005.SZ
20241008,6894.5295,7154.8615,7154.8615,6560.5137,122636286.0,399005.SZ
20240930,6510.0275,6223.4864,6526.0096,6151.122,100218391.0,399005.SZ
20240927,5989.4316,5748.2399,6054.2729,5748.2399,77712525.0,399005.SZ
20240926,5651.1848,5434.574,5651.1848,5422.4932,56450708.0,399005.SZ
20240925,5442.2174,5458.9664,5575.4049,5435.0021,56206210.0,399005.SZ
20240924,5404.9612,5221.8255,5404.9612,5177.8813,53255378.0,399005.SZ
20240923,5177.7841,5178.2827,5247.3161,5165.3484,30497710.0,399005.SZ
20240920,5192.7643,5188.8699,5207.8686,5151.4793,31070260.0,399005.SZ
20240919,5190.5409,5178.2834,5238.9807,5117.1751,31985515.0,399005.SZ
20240918,5155.7314,5154.796,5169.2915,5097.2868,22690641.0,399005.SZ
20240913,5162.173,5203.6157,5231.5178,5162.173,24515842.0,399005.SZ
20240912,5205.5141,5262.2456,5293.3135,5205.0192,27017961.0,399005.SZ
20240911,5251.8653,5208.1627,5273.6927,5197.5639,25810761.0,399005.SZ
20240910,5219.488,5199.1456,5243.0761,5151.4156,26192158.0,399005.SZ
20240909,5198.4826,5211.6044,5248.9435,5178.0484,24310576.0,399005.SZ
