date,open,close,high,low,volume,symbol
20141020,100.0,100.0,100.001,99.995,47643,159001.SZ
20141021,100.0,100.003,100.003,99.999,53732,159001.SZ
20141022,100.0,100.001,100.001,99.999,33410,159001.SZ
20141023,100.0,100.0,100.001,99.999,13662,159001.SZ
20141024,99.999,100.0,100.0,99.998,6815,159001.SZ
20141027,100.0,100.0,100.0,99.998,5025,159001.SZ
20141028,100.0,100.001,100.002,99.999,18631,159001.SZ
20141029,100.0,100.016,100.017,99.999,24084,159001.SZ
20141030,100.001,100.007,100.012,100.0,12436,159001.SZ
20141031,100.001,100.001,100.001,100.0,23425,159001.SZ
20141103,100.0,100.001,100.001,99.999,17187,159001.SZ
20141104,100.0,100.001,100.001,99.999,15730,159001.SZ
20141105,100.0,100.001,100.001,99.999,16687,159001.SZ
20141106,100.0,100.0,100.001,99.999,19755,159001.SZ
20141107,99.999,100.001,100.001,99.998,34682,159001.SZ
20141110,100.0,100.0,100.001,99.999,36906,159001.SZ
20141111,99.999,100.0,100.001,99.999,32499,159001.SZ
20141112,100.0,100.002,100.002,99.999,25493,159001.SZ
20141113,100.0,100.001,100.001,99.999,27940,159001.SZ
20141114,99.999,100.0,100.001,99.996,34452,159001.SZ
20141117,99.999,100.001,100.001,99.999,31513,159001.SZ
20141118,99.999,100.0,100.001,99.999,15924,159001.SZ
20141119,99.999,100.0,100.001,99.999,20276,159001.SZ
20141120,99.999,100.0,100.001,99.999,43559,159001.SZ
20141121,99.998,99.956,99.999,99.935,27720,159001.SZ
20141124,99.902,99.699,99.92,99.561,45471,159001.SZ
20141125,99.696,99.792,99.879,99.6,28984,159001.SZ
20141126,99.905,99.93,99.97,99.85,28533,159001.SZ
20141127,99.993,100.0,100.0,99.98,38704,159001.SZ
20141128,99.997,100.0,100.001,99.995,41382,159001.SZ
20141201,99.999,99.997,100.0,99.972,49403,159001.SZ
20141202,99.999,100.0,100.0,99.994,26184,159001.SZ
20141203,99.996,100.0,100.001,99.993,17608,159001.SZ
20141204,99.999,100.0,100.001,99.998,22681,159001.SZ
20141205,99.995,100.001,100.001,99.97,18939,159001.SZ
20141208,99.999,100.0,100.0,99.998,20860,159001.SZ
20141209,99.999,100.0,100.0,99.996,15560,159001.SZ
20141210,99.999,99.999,100.0,99.97,14295,159001.SZ
20141211,99.998,100.0,100.0,99.996,19112,159001.SZ
20141212,99.989,99.989,99.989,99.97,20299,159001.SZ
20141215,99.983,99.98,99.985,99.95,16280,159001.SZ
20141216,99.98,99.979,99.995,99.959,19973,159001.SZ
20141217,99.98,99.98,99.99,99.964,12368,159001.SZ
20141218,99.95,99.979,99.994,99.9,13065,159001.SZ
20141219,99.96,99.989,99.995,99.92,7945,159001.SZ
20141222,99.981,99.999,100.0,99.965,11650,159001.SZ
20141223,100.0,100.001,100.001,99.99,11739,159001.SZ
20141224,100.0,100.001,100.001,99.999,24411,159001.SZ
20141225,99.999,100.001,100.001,99.999,26757,159001.SZ
20141226,99.998,100.0,100.003,99.997,29631,159001.SZ
20141229,99.999,100.0,100.001,99.999,89168,159001.SZ
20141230,100.001,100.036,100.06,99.999,17648,159001.SZ
20141231,100.0,100.09,100.1,100.0,8492,159001.SZ
20150105,99.999,99.997,100.0,99.983,21554,159001.SZ
20150106,99.999,100.0,100.0,99.993,15358,159001.SZ
20150107,99.998,100.0,100.001,99.995,16665,159001.SZ
20150108,99.999,100.002,100.002,99.997,25011,159001.SZ
20150109,99.987,99.997,100.0,99.987,13499,159001.SZ
20150112,99.997,100.0,100.0,99.971,23317,159001.SZ
20150113,99.998,100.0,100.001,99.998,7039,159001.SZ
20150114,99.998,100.0,100.001,99.997,8710,159001.SZ
20150115,99.999,100.002,100.002,99.999,5386,159001.SZ
20150116,99.999,100.001,100.002,99.999,8777,159001.SZ
20150119,100.0,100.001,100.002,99.999,24794,159001.SZ
20150120,99.999,100.001,100.001,99.999,41279,159001.SZ
20150121,100.0,100.001,100.001,99.999,39985,159001.SZ
20150122,99.999,100.001,100.002,99.999,41711,159001.SZ
20150123,99.999,100.0,100.002,99.992,39426,159001.SZ
20150126,99.999,100.001,100.002,99.999,51979,159001.SZ
20150127,99.999,100.002,100.002,99.999,29571,159001.SZ
20150128,100.0,100.002,100.002,99.999,22835,159001.SZ
20150129,99.999,100.003,100.003,99.999,27202,159001.SZ
20150130,99.998,99.978,99.999,99.97,23847,159001.SZ
20150202,99.999,99.991,99.999,99.963,27832,159001.SZ
20150203,99.99,99.996,99.998,99.97,22246,159001.SZ
20150204,99.995,100.0,100.0,99.991,17431,159001.SZ
20150205,99.998,100.002,100.005,99.991,27057,159001.SZ
20150206,99.99,99.999,99.999,99.975,28986,159001.SZ
