date,close,open,high,low,volume,symbol
20241225,1534.5771,1556.8951,1556.8951,1509.9382,10630198.0,930901.CSI
20241224,1561.0386,1552.8203,1563.8045,1539.2951,11633453.33,930901.CSI
20241223,1549.0824,1641.05,1641.05,1546.1366,16036040.59,930901.CSI
20241220,1646.0497,1635.1174,1665.2126,1635.1174,13899224.29,930901.CSI
20241219,1645.944,1605.8503,1651.8986,1592.7216,16693227.9,930901.CSI
20241218,1632.2085,1612.1095,1647.3161,1597.812,16392428.05,930901.CSI
20241217,1615.393,1663.4241,1665.9006,1612.63,19272261.33,930901.CSI
20241216,1674.1177,1735.1873,1739.1147,1664.0237,24978609.82,930901.CSI
20241213,1728.394,1699.3674,1766.032,1695.8954,30717771.79,930901.CSI
20241212,1715.1135,1698.62,1731.8598,1686.9874,25394725.49,930901.CSI
20241211,1697.3166,1683.8144,1707.2554,1675.8983,19327639.48,930901.CSI
20241210,1692.2566,1743.5493,1746.7743,1690.5674,23299423.43,930901.CSI
20241209,1689.6883,1694.0556,1701.1042,1664.2248,19355045.7,930901.CSI
20241206,1685.8866,1651.9089,1703.9324,1638.2218,25188290.26,930901.CSI
20241205,1648.6881,1585.7881,1652.9052,1585.7881,20549515.79,930901.CSI
20241204,1581.0375,1626.6162,1630.2884,1572.1169,17852310.4,930901.CSI
20241203,1633.1935,1645.2963,1652.8138,1614.8722,20886921.1,930901.CSI
20241202,1653.2694,1624.9875,1669.7599,1624.4766,22190315.45,930901.CSI
20241129,1631.7712,1604.8543,1653.1757,1577.5023,24854513.17,930901.CSI
20241128,1615.0761,1643.0366,1682.7701,1612.57,30275298.23,930901.CSI
20241127,1639.336,1536.9428,1639.804,1519.1742,29213299.57,930901.CSI
20241126,1556.5335,1561.9237,1623.3809,1548.3527,24046301.4,930901.CSI
20241125,1568.1806,1554.5544,1569.2232,1505.9715,23671845.01,930901.CSI
20241122,1542.7052,1563.57,1629.5689,1539.8813,24790536.39,930901.CSI
20241121,1574.5886,1564.9751,1599.1579,1553.1682,17760902.83,930901.CSI
20241120,1577.4902,1515.2526,1594.5486,1513.9734,16821741.01,930901.CSI
20241119,1519.9989,1488.5092,1519.9989,1469.6997,11691867.37,930901.CSI
20241118,1490.1599,1606.6182,1609.4368,1480.6767,18747029.35,930901.CSI
20241115,1591.2235,1598.6015,1677.1001,1588.5153,22064808.02,930901.CSI
20241114,1602.3423,1640.7516,1691.1988,1600.5358,20791653.89,930901.CSI
20241113,1650.1576,1595.5591,1658.2942,1595.5591,15572541.27,930901.CSI
20241112,1613.1143,1667.4154,1667.4154,1597.6719,16932675.09,930901.CSI
20241111,1671.4957,1570.5197,1680.3279,1570.5197,18837800.82,930901.CSI
20241108,1587.9497,1623.0759,1630.2091,1582.5085,15073017.75,930901.CSI
20241107,1621.2883,1578.9527,1622.5556,1569.6305,17167803.45,930901.CSI
20241106,1605.6472,1547.3814,1635.0619,1540.7543,26623000.3,930901.CSI
20241105,1548.6927,1499.9048,1550.1417,1494.0227,16758903.14,930901.CSI
20241104,1505.1566,1466.0317,1512.6574,1466.0317,11935950.75,930901.CSI
20241101,1467.1142,1519.5197,1538.6192,1466.7501,18134357.45,930901.CSI
20241031,1527.6197,1522.3811,1557.5533,1497.0328,17807737.93,930901.CSI
20241030,1528.9678,1520.1133,1559.0199,1507.9487,18473957.04,930901.CSI
20241029,1532.5777,1576.4271,1581.8139,1530.482,20767971.28,930901.CSI
