date,close,open,high,low,volume,symbol
20241225,3859.5724,3876.4897,3877.4944,3834.3019,16428477.0,399995.SZ
20241224,3867.7624,3836.0034,3870.145,3834.1302,16355623.0,399995.SZ
20241223,3826.2707,3832.8942,3875.6553,3823.0702,20630163.0,399995.SZ
20241220,3833.401,3856.5487,3864.7842,3827.4548,16277379.0,399995.SZ
20241219,3862.3627,3817.6015,3868.7341,3799.9848,16322154.0,399995.SZ
20241218,3852.4496,3869.9015,3910.6452,3846.7628,20129943.0,399995.SZ
20241217,3820.687,3866.4865,3875.8653,3815.0186,17538650.0,399995.SZ
20241216,3871.5631,3892.8595,3908.6567,3857.6723,18319887.0,399995.SZ
20241213,3895.2893,3976.9999,3976.9999,3894.6565,27444828.0,399995.SZ
20241212,3994.2366,3981.4112,3995.8106,3951.2501,23558458.0,399995.SZ
20241211,3980.6053,3937.7769,3990.0441,3937.5337,25128134.0,399995.SZ
20241210,3944.2231,4046.9167,4053.492,3940.7905,29715536.0,399995.SZ
20241209,3939.4946,3974.156,3984.5129,3917.5127,25804061.0,399995.SZ
20241206,3975.3148,3926.1093,3984.9258,3926.1093,29077963.0,399995.SZ
20241205,3919.0623,3905.8829,3938.723,3898.1929,18143339.0,399995.SZ
20241204,3917.2495,3949.9827,3949.9827,3903.2541,19548232.0,399995.SZ
20241203,3961.0705,3927.211,3967.5663,3901.4676,22172632.0,399995.SZ
20241202,3922.5331,3862.9205,3928.2187,3860.57,23449133.0,399995.SZ
20241129,3863.5428,3833.1261,3895.0685,3830.6605,19770526.0,399995.SZ
20241128,3840.0024,3835.7212,3880.715,3827.9911,19470726.0,399995.SZ
20241127,3834.9906,3789.3049,3834.9925,3735.4156,18459091.0,399995.SZ
20241126,3799.8171,3820.467,3828.5339,3790.1136,15458141.0,399995.SZ
20241125,3825.1374,3865.1804,3874.808,3784.6247,22843727.0,399995.SZ
20241122,3853.6537,3974.5927,3987.3415,3853.6537,27506119.0,399995.SZ
20241121,3974.2705,3976.0978,4009.5781,3949.8392,22430318.0,399995.SZ
20241120,3987.7964,3962.2953,3990.7036,3950.0839,24836693.0,399995.SZ
20241119,3975.2529,4006.4536,4023.0916,3898.6182,42645732.0,399995.SZ
20241118,4048.3675,4032.517,4143.5671,3988.9674,60192669.0,399995.SZ
20241115,3934.774,3974.5474,4030.8686,3934.774,23879650.0,399995.SZ
20241114,3986.6791,4044.9261,4065.285,3986.2378,23423089.0,399995.SZ
20241113,4048.0253,4001.2757,4099.5324,4000.2751,26883914.0,399995.SZ
20241112,4021.8606,4079.3778,4105.9453,4001.0504,31440598.0,399995.SZ
20241111,4090.2558,4090.1604,4123.5823,4033.6006,33327678.0,399995.SZ
20241108,4113.3994,4229.484,4238.9602,4095.7064,44697652.0,399995.SZ
20241107,4199.7916,4058.449,4199.7916,4046.2956,48878143.0,399995.SZ
20241106,4077.0952,4032.0513,4108.0264,3989.7168,44661147.0,399995.SZ
20241105,4026.1189,3915.7329,4026.1189,3913.142,38728805.0,399995.SZ
20241104,3915.9528,3867.7548,3915.9528,3846.0868,27023966.0,399995.SZ
20241101,3885.892,3858.2391,3968.7256,3846.9621,44823783.0,399995.SZ
20241031,3870.737,3842.8536,3896.3919,3834.2834,31792334.0,399995.SZ
20241030,3839.9568,3818.1015,3874.8777,3818.1015,24790939.0,399995.SZ
20241029,3832.9184,3921.5743,3933.6516,3829.8034,28877193.0,399995.SZ
20241028,3922.12,3871.4216,3927.6708,3830.8726,34197473.0,399995.SZ
20241025,3892.085,3850.7105,3904.2545,3850.7105,24430437.0,399995.SZ
20241024,3847.0556,3888.1274,3893.654,3827.3357,23001839.0,399995.SZ
20241023,3914.1075,3866.2996,3941.1628,3863.8559,33915995.0,399995.SZ
20241022,3870.5134,3859.9651,3880.2967,3831.5875,26027106.0,399995.SZ
20241021,3878.9925,3824.2565,3880.2544,3801.8319,36092708.0,399995.SZ
20241018,3809.1621,3715.979,3864.7538,3671.0187,37161450.0,399995.SZ
20241017,3742.4755,3828.6709,3857.1914,3741.1722,34654463.0,399995.SZ
20241016,3823.1435,3731.2875,3861.6762,3730.9159,35843538.0,399995.SZ
